Date,Term,Cluster,X Coordinate,Y Coordinate
10/9/18,cavendish,6,-16.925886154174805,15.579523086547852
10/9/18,nimoo,-1,-19.223365783691406,15.254220008850098
10/9/18,generation_iii,-1,-17.340267181396484,16.576602935791016
10/9/18,tender,5,-16.381561279296875,14.7791748046875
10/9/18,bidding,5,-16.363924026489258,14.883804321289062
10/9/18,high_level_waste,8,-17.682580947875977,16.975358963012695
10/9/18,finalizing,5,-16.212017059326172,14.912589073181152
10/9/18,hydro,2,-15.954699516296387,17.44350814819336
10/9/18,macassa,7,-18.720731735229492,15.79770278930664
10/9/18,supercomputing,4,-17.025753021240234,16.089941024780273
10/9/18,government_approval,5,-16.725875854492188,15.06888484954834
10/9/18,earmark,5,-18.29684066772461,15.114214897155762
10/9/18,sinosteel,-1,-18.571531295776367,14.602164268493652
10/9/18,inked,5,-15.86567211151123,15.105670928955078
10/9/18,verifiably,-1,-15.946455955505371,15.849222183227539
10/9/18,forrester,-1,-18.188201904296875,15.771004676818848
10/9/18,tokai,-1,-17.81203842163086,16.858991622924805
10/9/18,wola,-1,-18.949249267578125,14.876054763793945
10/9/18,klt,-1,-19.123544692993164,15.346946716308594
10/9/18,xudabao,-1,-18.156293869018555,14.862798690795898
10/9/18,electricity,2,-15.975972175598145,16.937488555908203
10/9/18,asn,11,-17.759387969970703,15.177011489868164
10/9/18,voima,9,-18.329750061035156,14.611942291259766
10/9/18,nuclear_programme,3,-16.53628158569336,15.65660572052002
10/9/18,sinop,-1,-18.710933685302734,14.738601684570312
10/9/18,electrowinning,10,-18.46816635131836,16.779626846313477
11/8/18,civil_nuclear,5,-15.401314735412598,15.288582801818848
11/8/18,ins,5,-17.007999420166016,15.654584884643555
11/8/18,ge_energy,-1,-18.078598022460938,14.568520545959473
11/8/18,acquired,11,-16.18755531311035,14.162052154541016
11/8/18,morocco,0,-15.507120132446289,14.368505477905273
11/8/18,fluor,11,-16.834487915039062,13.970505714416504
11/8/18,shipyard,-1,-15.524977684020996,16.293245315551758
11/8/18,syria,0,-15.266291618347168,14.96785831451416
11/8/18,crcc,15,-17.766544342041016,14.108997344970703
11/8/18,melted,-1,-17.71488380432129,17.070030212402344
11/8/18,heavy_water,8,-17.358184814453125,17.357568740844727
11/8/18,jgc,-1,-17.590595245361328,14.204419136047363
11/8/18,decomissioning,-1,-18.525039672851562,15.448213577270508
11/8/18,spent_fuel,8,-17.210081100463867,17.179279327392578
11/8/18,yukiya,3,-16.37268829345703,15.537602424621582
11/8/18,mining_company,7,-16.675241470336914,16.70103645324707
11/8/18,irt,-1,-17.895776748657227,16.38787841796875
11/8/18,international_security,5,-15.509384155273438,15.73218059539795
11/8/18,sinter,10,-18.423768997192383,16.117935180664062
11/8/18,rdx,15,-18.8106689453125,15.227445602416992
11/8/18,uniper,11,-16.79134178161621,14.309465408325195
11/8/18,complementarity,5,-16.6224308013916,15.85278034210205
11/8/18,nuclear_industry,3,-16.289127349853516,16.471878051757812
11/8/18,hpr,-1,-17.72318458557129,15.454556465148926
11/8/18,icebreaker,-1,-15.77098274230957,16.168968200683594
11/8/18,international_cooperation,5,-15.322741508483887,15.686646461486816
11/8/18,containment_vessel,-1,-17.616514205932617,16.727680206298828
11/8/18,vclt,5,-18.3054256439209,15.234119415283203
11/8/18,stockpiling,8,-16.69566535949707,17.10687255859375
11/8/18,arak,8,-17.1792049407959,17.063339233398438
11/8/18,arka,-1,-18.23941993713379,14.544665336608887
11/8/18,patented,16,-17.91684913635254,17.019071578979492
11/8/18,poland,0,-15.271256446838379,14.593612670898438
11/8/18,reactor_power,6,-17.246471405029297,16.367576599121094
11/8/18,drastically,2,-15.965115547180176,16.594707489013672
11/8/18,marigold,7,-17.495515823364258,15.760479927062988
11/8/18,ftas,5,-18.190444946289062,14.776083946228027
11/8/18,energy_strategy,5,-15.84848690032959,16.426254272460938
11/8/18,sojitz,15,-17.924375534057617,14.28632926940918
11/8/18,council,1,-15.622467994689941,15.379054069519043
11/8/18,kepco,11,-16.899883270263672,14.191431045532227
11/8/18,nonproliferation_treaty,1,-16.1865234375,15.226054191589355
11/8/18,nuclear_threat_initiative,-1,-17.422739028930664,14.8215913772583
11/8/18,sandia,4,-16.84735107421875,15.841744422912598
11/8/18,intermediate_level_waste,8,-18.512371063232422,15.931482315063477
11/8/18,pori,-1,-17.188766479492188,15.340824127197266
11/8/18,toshiba,11,-16.753803253173828,14.060237884521484
11/8/18,cruiser,-1,-15.716926574707031,16.211191177368164
11/8/18,asean,5,-15.02522087097168,15.537795066833496
11/8/18,siting,5,-16.731229782104492,15.211033821105957
11/8/18,miniature,-1,-18.298229217529297,16.346500396728516
11/8/18,waste_treatment,8,-17.26866340637207,16.625320434570312
11/8/18,diversification,5,-15.04845142364502,16.19692611694336
11/8/18,cyanidation,10,-18.204730987548828,16.718515396118164
11/8/18,zarubezhneft,15,-17.177507400512695,14.753827095031738
11/8/18,unsom,15,-18.194129943847656,15.126321792602539
11/8/18,power_generation,2,-15.883660316467285,17.16486167907715
11/8/18,reactor_core,-1,-17.642988204956055,17.122819900512695
11/8/18,authorisation,5,-16.680105209350586,15.072700500488281
11/8/18,ornl,4,-16.539209365844727,16.12843132019043
11/8/18,exelon,11,-16.588394165039062,14.437170028686523
11/8/18,rosenergoatom,6,-17.481801986694336,15.30106258392334
11/8/18,ordinator,-1,-17.700037002563477,14.478730201721191
11/8/18,framatome,11,-16.915233612060547,14.124653816223145
11/8/18,cameco,7,-16.549375534057617,14.663453102111816
11/8/18,state_owned_company,-1,-16.58924102783203,15.4609956741333
11/8/18,adjudication,5,-16.675264358520508,15.245820999145508
11/8/18,icf,-1,-17.568185806274414,14.360677719116211
11/8/18,steag,-1,-17.772104263305664,14.32630729675293
11/8/18,research_development,5,-16.43248748779297,16.01654052734375
11/8/18,nuclear_powered,-1,-15.709111213684082,16.204429626464844
11/8/18,tokamak,16,-17.040103912353516,16.607255935668945
11/8/18,wwer,15,-18.477615356445312,14.447980880737305
11/8/18,embalse,-1,-17.597627639770508,15.476493835449219
11/8/18,bolton,0,-15.535893440246582,15.189813613891602
11/8/18,nandipur,14,-17.34968376159668,14.512834548950195
11/8/18,iran,3,-15.5054931640625,15.224579811096191
11/8/18,prosperity,5,-15.154252052307129,15.926985740661621
11/8/18,scana,11,-16.532470703125,14.034026145935059
11/8/18,gcc,0,-15.85309886932373,14.47751522064209
11/8/18,novovoronezh,-1,-18.021099090576172,15.351897239685059
11/8/18,power_station,2,-16.16853904724121,17.12511444091797
11/8/18,ukraine,0,-15.323930740356445,14.972837448120117
11/8/18,nuclear_development,3,-16.265426635742188,15.475751876831055
11/8/18,strictly,1,-16.001829147338867,15.232861518859863
11/8/18,china_general_nuclear,-1,-16.990392684936523,14.18746280670166
11/8/18,hazardous,8,-17.13851547241211,16.563879013061523
11/8/18,russian,0,-15.517452239990234,15.212945938110352
11/8/18,rfps,5,-16.823055267333984,15.066166877746582
11/8/18,atomstroyexport,11,-17.02580451965332,14.28643798828125
11/8/18,eis,5,-16.64744758605957,15.005952835083008
11/8/18,estonia,0,-15.321178436279297,14.53092098236084
11/8/18,electricity_infrastructure,2,-16.0168399810791,16.54818344116211
11/8/18,eutectic,-1,-18.764995574951172,15.69252872467041
11/8/18,amano,3,-16.393539428710938,15.727218627929688
11/8/18,zipper,-1,-18.41669464111328,16.069303512573242
11/8/18,lithuania,0,-15.30887508392334,14.550625801086426
11/8/18,technopromexport,15,-17.63955307006836,14.39684009552002
11/8/18,uralchem,-1,-18.53046989440918,14.468056678771973
11/8/18,candu,16,-17.55513572692871,16.706771850585938
11/8/18,environmental_approval,5,-16.79631805419922,15.137909889221191
11/8/18,tenderer,15,-17.949512481689453,15.417800903320312
11/8/18,agco,15,-18.82332420349121,15.153139114379883
11/8/18,temeln,-1,-18.094318389892578,14.699609756469727
11/8/18,policymaking,5,-16.326398849487305,15.69857406616211
11/8/18,hoan,15,-18.903759002685547,15.075274467468262
11/8/18,edf,11,-16.756206512451172,14.486470222473145
11/8/18,likhachov,15,-17.39849090576172,14.535321235656738
11/8/18,pyhjoki,-1,-18.145530700683594,14.878884315490723
11/8/18,egyptian,0,-15.754414558410645,14.542359352111816
11/8/18,energy_ministerial,-1,-18.27068328857422,14.961481094360352
11/8/18,sultanate,0,-15.856768608093262,14.449624061584473
11/8/18,mambilla,14,-17.674110412597656,14.363961219787598
11/8/18,electricity_demand,2,-15.785408020019531,16.698144912719727
11/8/18,developing,5,-15.164131164550781,15.939218521118164
11/8/18,slime,-1,-18.42574691772461,16.17595863342285
11/8/18,gaseous_diffusion,-1,-17.6844425201416,15.575127601623535
11/8/18,wgu,3,-17.236738204956055,14.57413387298584
11/8/18,qatar,0,-15.737384796142578,14.516425132751465
11/8/18,cjsc,-1,-17.8626708984375,14.38453197479248
11/8/18,remittance,5,-16.074989318847656,16.304227828979492
11/8/18,arpansa,15,-18.217836380004883,15.509452819824219
11/8/18,nuclear_weapon,3,-15.877168655395508,15.431121826171875
11/8/18,mit,4,-16.290328979492188,16.316299438476562
11/8/18,okbm,-1,-17.68012237548828,14.266141891479492
11/8/18,morila,-1,-18.636066436767578,15.422943115234375
11/8/18,international_atomic_energy_agency,3,-16.26896095275879,15.677543640136719
11/8/18,licencing,5,-16.884897232055664,15.267166137695312
11/8/18,molten_chloride,-1,-18.463285446166992,16.38471031188965
11/8/18,kuwait,0,-15.74191951751709,14.329086303710938
11/8/18,kazmunaygas,15,-17.889179229736328,14.841172218322754
11/8/18,experimental_reactor,-1,-17.10008430480957,16.437149047851562
11/8/18,sarcophagus,-1,-18.327598571777344,16.16628074645996
11/8/18,ffm,15,-18.498699188232422,15.178140640258789
11/8/18,makhado,7,-17.26093292236328,15.140953063964844
11/8/18,aimag,-1,-18.695894241333008,15.307657241821289
11/8/18,caramel,-1,-18.5965633392334,16.334632873535156
11/8/18,un,1,-15.700804710388184,15.509439468383789
11/8/18,joint_stock_company,11,-17.452791213989258,14.705622673034668
11/8/18,greece,0,-15.513741493225098,14.468209266662598
11/8/18,arab,0,-16.02396583557129,14.512996673583984
11/8/18,mba,4,-16.348787307739258,16.29765510559082
11/8/18,nha,-1,-17.432796478271484,14.249382972717285
11/8/18,pipework,-1,-18.505809783935547,15.857271194458008
11/8/18,infill,7,-16.736915588378906,16.374711990356445
11/8/18,immersion,-1,-18.127748489379883,16.38654899597168
11/8/18,spic,12,-17.505842208862305,14.159356117248535
11/8/18,waste_policy,6,-17.486404418945312,15.783061981201172
11/8/18,control_rod,-1,-17.74488639831543,16.75153350830078
11/8/18,grid,2,-16.062284469604492,16.82227897644043
11/8/18,climate,5,-15.69629192352295,15.994176864624023
11/8/18,iga,5,-17.344921112060547,15.30273723602295
11/8/18,enforcing,1,-16.15283966064453,15.261397361755371
11/8/18,norway,0,-15.230887413024902,14.546876907348633
11/8/18,stuk,6,-17.16891098022461,15.42953872680664
11/8/18,cernavoda,-1,-17.487913131713867,15.709728240966797
11/8/18,interconnectivity,2,-16.615293502807617,15.795792579650879
11/8/18,destroyer,-1,-15.778434753417969,16.196775436401367
11/8/18,esp,-1,-17.78946876525879,16.443435668945312
11/8/18,electrochemically,15,-18.875,14.898529052734375
11/8/18,peak,2,-15.595956802368164,16.877552032470703
11/8/18,general_electric,11,-16.73630142211914,14.090197563171387
11/8/18,electricity_generation,2,-15.891971588134766,17.00193977355957
11/8/18,gw,2,-15.924919128417969,17.0003662109375
11/8/18,power_production,2,-15.831494331359863,17.127212524414062
11/8/18,yxlon,15,-18.883317947387695,14.891327857971191
11/8/18,oversea,-1,-17.56668472290039,14.12921142578125
11/8/18,reactor_component,-1,-17.750150680541992,15.951528549194336
11/8/18,grid_stability,2,-16.31202507019043,16.647302627563477
11/8/18,tourism,5,-15.978353500366211,15.83416748046875
11/8/18,atomproekt,15,-17.13076400756836,14.276989936828613
11/8/18,tgk,-1,-17.407249450683594,14.363190650939941
11/8/18,fdi,5,-15.66550350189209,16.153118133544922
11/8/18,mwe,-1,-17.490629196166992,16.909372329711914
11/8/18,amrs,-1,-18.37955093383789,15.520320892333984
11/8/18,egypt,0,-15.685205459594727,14.628191947937012
11/8/18,pressurised_water_reactor,-1,-17.681764602661133,16.397090911865234
11/8/18,oco,15,-18.42159652709961,15.2230224609375
11/8/18,nuclear_submarine,-1,-15.7651948928833,16.08860969543457
11/8/18,power_reactor,6,-16.795530319213867,16.40558433532715
11/8/18,snptc,-1,-17.483787536621094,14.559113502502441
11/8/18,armoury,-1,-17.856260299682617,15.833545684814453
11/8/18,national_security,5,-15.917739868164062,15.426568031311035
11/8/18,nuclear_unit,11,-17.012714385986328,15.515833854675293
11/8/18,rosatom,11,-16.819515228271484,14.715155601501465
11/8/18,atb,-1,-17.11683464050293,15.08754825592041
11/8/18,relicensing,5,-17.761016845703125,15.636871337890625
11/8/18,kr,-1,-17.90323829650879,15.002520561218262
11/8/18,strict,1,-15.947275161743164,15.112247467041016
11/8/18,ankara,0,-15.727721214294434,14.744569778442383
11/8/18,divison,5,-17.26331901550293,15.540080070495605
11/8/18,energy_cooperation,5,-15.11496639251709,15.73426342010498
11/8/18,vienna,0,-15.406852722167969,15.012748718261719
11/8/18,nuclear_infrastructure,-1,-17.52855682373047,14.931229591369629
11/8/18,export_control,1,-16.243427276611328,15.208271980285645
11/8/18,iaea,3,-16.231103897094727,15.70539379119873
11/8/18,cooperation_agreement,5,-15.921442985534668,15.091109275817871
11/8/18,nuclear_activity,3,-16.404468536376953,15.29149055480957
11/8/18,technology_development,5,-16.424070358276367,16.151439666748047
11/8/18,fordow,8,-17.063335418701172,16.864356994628906
11/8/18,light_water_reactor,-1,-17.5191707611084,16.388023376464844
11/8/18,perchlorate,8,-17.61747169494629,16.818178176879883
11/8/18,fanc,-1,-17.37337875366211,15.5960111618042
11/8/18,eletronuclear,-1,-18.00543785095215,15.050065040588379
11/8/18,nsc,5,-15.93214225769043,15.56357192993164
11/8/18,ctci,-1,-18.72275161743164,15.21111011505127
11/8/18,sx,10,-18.212556838989258,16.66253662109375
11/8/18,wassa,7,-18.082441329956055,15.439802169799805
11/8/18,jv,11,-16.364370346069336,14.426590919494629
11/8/18,overloading,2,-17.959949493408203,16.11952018737793
11/8/18,bilateral_cooperation,5,-15.114298820495605,15.699337005615234
11/8/18,energy_technology,-1,-15.881704330444336,16.776260375976562
11/8/18,strategic_cooperation,5,-15.360593795776367,15.602075576782227
11/8/18,superhighway,-1,-18.551088333129883,15.159189224243164
11/8/18,uf,10,-18.36777687072754,16.384347915649414
11/8/18,eea,5,-16.929969787597656,15.480928421020508
11/8/18,tote,-1,-18.60062599182129,16.33156967163086
11/8/18,bulgaria,0,-15.454385757446289,14.482122421264648
11/8/18,kansai_electric_power,-1,-17.611989974975586,14.410343170166016
11/8/18,holding_company,11,-16.61703109741211,14.11567211151123
11/8/18,watchdog,-1,-16.221569061279297,15.71619701385498
11/8/18,rehabilitating,-1,-17.223127365112305,15.764991760253906
11/8/18,verification,3,-16.043827056884766,15.34947395324707
11/8/18,appraisal,7,-16.688720703125,15.361959457397461
11/8/18,servant,5,-16.35895538330078,16.122329711914062
11/8/18,nnsa,4,-16.803361892700195,15.988664627075195
11/8/18,hualong,-1,-17.739791870117188,16.144678115844727
11/8/18,imsr,-1,-17.43488311767578,16.494808197021484
11/8/18,powerlines,-1,-18.307132720947266,15.173619270324707
11/8/18,vale,7,-16.399194717407227,14.724944114685059
11/8/18,hed,-1,-18.679771423339844,14.83141040802002
11/8/18,hanhikivi,14,-17.88841438293457,14.77453327178955
11/8/18,alstom,11,-16.773353576660156,14.004308700561523
11/8/18,hanford,8,-17.168968200683594,16.599172592163086
11/8/18,openpit,7,-18.161884307861328,15.552743911743164
11/8/18,engie,11,-16.703371047973633,14.014641761779785
11/8/18,nugen,11,-16.806659698486328,14.13062572479248
11/8/18,signing,5,-15.783519744873047,15.009334564208984
11/8/18,adherence,1,-16.1966552734375,15.369215965270996
11/8/18,recyclables,8,-18.543066024780273,16.096200942993164
11/8/18,emir,0,-15.974589347839355,14.355330467224121
11/8/18,ucla,4,-16.387224197387695,16.418272018432617
11/8/18,atomic_reactor,-1,-18.338245391845703,14.97533893585205
11/8/18,westinghouse,11,-16.59642219543457,13.938746452331543
11/8/18,cutlery,-1,-18.55133819580078,16.33051109313965
11/8/18,servanda,15,-18.717243194580078,15.086821556091309
11/8/18,ccecc,15,-18.402265548706055,15.268647193908691
11/8/18,baic,-1,-17.722957611083984,14.140486717224121
11/8/18,prohibit,1,-16.563079833984375,15.142508506774902
11/8/18,suntech,15,-18.23383331298828,14.207478523254395
11/8/18,rulemaking,5,-16.597082138061523,15.145304679870605
11/8/18,mine,7,-16.625892639160156,16.644927978515625
11/8/18,rfp,5,-16.530221939086914,14.935403823852539
11/8/18,serbia,0,-15.418338775634766,14.660517692565918
11/8/18,slovakia,0,-15.248889923095703,14.585800170898438
11/8/18,transmission,2,-16.069446563720703,16.868797302246094
11/8/18,polytechnic,4,-16.255504608154297,16.23910903930664
11/8/18,subsidiary,11,-16.439619064331055,14.088254928588867
11/8/18,rhenium,-1,-19.017566680908203,15.50777816772461
11/8/18,xe,10,-18.434568405151367,16.12201690673828
11/8/18,renewable,2,-15.907564163208008,16.86067771911621
11/8/18,cadarache,-1,-17.68526268005371,16.08275604248047
11/8/18,nuclear_material,8,-16.90731430053711,17.164104461669922
11/8/18,interdisciplinary,4,-16.64720916748047,16.071672439575195
11/8/18,radioactive_release,-1,-18.464744567871094,16.03797721862793
11/8/18,miner,7,-16.580724716186523,16.69159698486328
11/8/18,calpine,12,-17.192201614379883,14.505108833312988
11/8/18,genx,-1,-17.862703323364258,15.480284690856934
11/8/18,ethiopia,0,-15.438434600830078,14.320343971252441
11/8/18,huaneng,-1,-17.19562339782715,14.387552261352539
11/8/18,mwt,16,-17.754911422729492,16.80286979675293
11/8/18,lint,-1,-18.643157958984375,16.2508487701416
11/8/18,sweden,0,-15.197431564331055,14.533132553100586
11/8/18,bailee,15,-18.900829315185547,15.161128997802734
11/8/18,steamer,-1,-18.849346160888672,16.055461883544922
11/8/18,prototype,16,-17.110836029052734,16.757661819458008
11/8/18,test_reactor,17,-18.17268180847168,15.899811744689941
11/8/18,unshielded,-1,-18.905197143554688,16.005033493041992
11/8/18,reprocess,8,-17.171648025512695,17.188034057617188
11/8/18,algeria,0,-15.520225524902344,14.32141399383545
11/8/18,stockpile,8,-16.786128997802734,17.207324981689453
11/8/18,inter_rao,-1,-17.272079467773438,14.630768775939941
11/8/18,nato,0,-15.703559875488281,15.072202682495117
11/8/18,trane,-1,-18.636764526367188,14.420270919799805
11/8/18,archenemy,-1,-17.15993881225586,14.758316993713379
11/8/18,mous,5,-15.715032577514648,14.930171012878418
11/8/18,haiphong,-1,-18.645782470703125,14.809220314025879
11/8/18,energy_plan,5,-16.116729736328125,16.25926399230957
11/8/18,site_selection,5,-16.988189697265625,15.303820610046387
11/8/18,powergen,12,-17.54206657409668,14.160844802856445
11/8/18,drilling,7,-16.89996337890625,16.627286911010742
11/8/18,strategic_relationship,5,-15.436566352844238,15.688935279846191
11/8/18,science,4,-16.406185150146484,16.404861450195312
11/8/18,underground_mine,7,-16.70462417602539,16.418655395507812
11/8/18,steam_generator,16,-17.801523208618164,17.180463790893555
11/8/18,biomedical,4,-16.542116165161133,16.122570037841797
11/8/18,next_generation_nuclear,16,-17.47985076904297,16.625207901000977
11/8/18,restrictive,1,-16.251928329467773,15.254586219787598
11/8/18,moscow,0,-15.417800903320312,15.239112854003906
11/8/18,prohibits,1,-16.37725830078125,15.137340545654297
11/8/18,pnnl,-1,-18.05354118347168,15.459985733032227
11/8/18,rostec,-1,-17.07059097290039,14.5935697555542
11/8/18,fatf,1,-15.958969116210938,15.21087646484375
11/8/18,research_facility,-1,-17.062898635864258,16.401517868041992
11/8/18,elution,10,-18.109878540039062,16.26856231689453
11/8/18,mixed_oxide_fuel,8,-17.45919418334961,16.261859893798828
11/8/18,tvel,-1,-17.290189743041992,14.592927932739258
11/8/18,phwrs,16,-17.638835906982422,16.293596267700195
11/8/18,memorandum,5,-15.848328590393066,15.021845817565918
11/8/18,isotope,8,-17.104063034057617,17.024438858032227
11/8/18,wipp,8,-17.449771881103516,16.249004364013672
11/8/18,grossi,-1,-18.129562377929688,15.669421195983887
11/8/18,psus,12,-16.913606643676758,14.898622512817383
11/8/18,iepa,15,-18.58832359313965,15.77828598022461
11/8/18,reactor_system,16,-17.87384605407715,16.377927780151367
11/8/18,krsko,15,-18.714874267578125,14.971403121948242
11/8/18,takahama,9,-17.959278106689453,15.320266723632812
11/8/18,plant,2,-16.103626251220703,17.021394729614258
11/8/18,netherlands,0,-15.391189575195312,14.598160743713379
11/8/18,areva,11,-16.89522361755371,14.206954002380371
11/8/18,steelmaker,-1,-16.633987426757812,14.620240211486816
11/8/18,water_cooled_reactor,6,-17.85503578186035,15.616737365722656
11/8/18,enriched,8,-16.972360610961914,17.287681579589844
11/8/18,californium,10,-18.801647186279297,16.038347244262695
11/8/18,integrated_nuclear_infrastructure_review,-1,-17.8388671875,14.963704109191895
11/8/18,smr,-1,-17.215389251708984,16.540477752685547
11/8/18,heu_fuel,-1,-18.766529083251953,15.606222152709961
11/8/18,mineral,7,-16.612722396850586,16.77902603149414
11/8/18,pit,7,-16.770532608032227,16.66270637512207
11/8/18,ect,5,-16.755006790161133,14.976937294006348
11/8/18,jaitapur,9,-17.591508865356445,15.201277732849121
11/8/18,thermoelectric,16,-17.91942024230957,16.736209869384766
11/8/18,nuclear_fuel,8,-17.128002166748047,17.332674026489258
11/8/18,ilw,10,-18.83188247680664,16.061845779418945
11/8/18,bilateral,5,-15.048712730407715,15.513442039489746
11/8/18,spent_nuclear_fuel,8,-17.255266189575195,16.759187698364258
11/8/18,vision,5,-15.612238883972168,15.9905366897583
11/8/18,fissile,8,-16.867029190063477,17.211515426635742
11/8/18,msrs,-1,-18.612520217895508,16.220043182373047
11/8/18,otjikoto,7,-18.680789947509766,15.42029857635498
11/8/18,radioactive_waste,8,-17.13385772705078,17.026275634765625
11/8/18,regrind,10,-18.51517105102539,16.594995498657227
11/8/18,weatherization,-1,-16.97600555419922,15.798242568969727
11/8/18,htgr,17,-18.23017120361328,16.668323516845703
11/8/18,united_nation,1,-15.717028617858887,15.389849662780762
11/8/18,dop,15,-18.625900268554688,14.909884452819824
11/8/18,development_agreement,5,-16.941791534423828,15.254095077514648
11/8/18,allegro,-1,-18.410430908203125,15.431346893310547
11/8/18,tripartite,0,-15.382172584533691,15.05116081237793
11/8/18,sanction,3,-15.660265922546387,15.45113754272461
11/8/18,ge_hitachi,6,-17.678844451904297,15.567874908447266
11/8/18,infrastructure_development,5,-15.815420150756836,15.897957801818848
11/8/18,neptunium,-1,-17.818937301635742,17.111499786376953
11/8/18,nioc,-1,-17.12928581237793,14.82159423828125
11/8/18,konstantinos,-1,-18.593660354614258,15.459184646606445
11/8/18,grid_operator,2,-16.232219696044922,16.644973754882812
11/8/18,paks,0,-17.67690658569336,15.450127601623535
11/8/18,ordinators,-1,-17.95551300048828,14.848190307617188
11/8/18,ritm,-1,-18.31890869140625,16.41864013671875
11/8/18,atomenergoprom,11,-16.966121673583984,14.464080810546875
11/8/18,fna,-1,-16.92183494567871,14.775835037231445
11/8/18,generator,2,-16.122928619384766,17.218887329101562
11/8/18,yucca,8,-17.130830764770508,17.010639190673828
11/8/18,operatively,-1,-18.05084228515625,14.870623588562012
11/8/18,reprocessed,8,-18.486751556396484,16.38909149169922
11/8/18,joint_venture,11,-16.45037269592285,14.29289436340332
11/8/18,mff,15,-17.812362670898438,15.32300853729248
11/8/18,usable,8,-17.016435623168945,17.215818405151367
11/8/18,mw,2,-15.859289169311523,17.081783294677734
11/8/18,kyushu_electric_power,-1,-17.764280319213867,14.83215618133545
11/8/18,khmelnytsky,-1,-18.159358978271484,14.436074256896973
11/8/18,exploration,7,-16.660005569458008,16.635953903198242
11/8/18,candelaria,-1,-18.434951782226562,15.461840629577637
11/8/18,paducah,9,-18.271503448486328,15.52658462524414
11/8/18,vattenfall,11,-16.87221908569336,14.286687850952148
11/8/18,nuclear_technology,8,-17.007726669311523,15.219549179077148
11/8/18,national_nuclear_security_administration,8,-16.899320602416992,15.841720581054688
11/8/18,nuclear_program,3,-16.434776306152344,15.432967185974121
11/8/18,constancia,15,-18.64577293395996,15.303627967834473
11/8/18,bmu,6,-17.492094039916992,15.885293006896973
11/8/18,aei,15,-17.491680145263672,14.995749473571777
11/8/18,security,5,-15.222421646118164,15.761896133422852
11/8/18,gnter,-1,-18.37242889404297,15.337475776672363
11/8/18,msr,5,-17.18402671813965,15.695192337036133
11/8/18,nuclear_installation,-1,-18.53020668029785,14.795723915100098
11/8/18,behrouz,-1,-18.42137336730957,15.17130184173584
11/8/18,utilization,2,-15.984147071838379,16.945348739624023
11/8/18,environmental_management,-1,-16.694477081298828,15.316356658935547
11/8/18,bimetallic,10,-18.448902130126953,15.93752670288086
11/8/18,lending,5,-15.87806510925293,15.863471984863281
11/8/18,state_nuclear_power_technology_corporation,-1,-17.890426635742188,14.545743942260742
11/8/18,research_reactor,6,-16.68135643005371,16.411996841430664
11/8/18,environmental_assessment,5,-16.47254753112793,14.879652976989746
11/8/18,plutonium,8,-17.028087615966797,17.32240104675293
11/8/18,roasting,-1,-18.364269256591797,16.626930236816406
11/8/18,romania,0,-15.385503768920898,14.544853210449219
11/8/18,reactor_powered,8,-17.012786865234375,16.081689834594727
11/8/18,interconnection,2,-16.838632583618164,16.0497989654541
11/8/18,investment,5,-15.53347396850586,16.10516929626465
11/8/18,multiannual,5,-17.834716796875,15.015901565551758
11/8/18,private_sector,5,-15.402266502380371,15.895064353942871
11/8/18,desal,-1,-18.674619674682617,14.919610023498535
11/8/18,princeton,4,-16.2111873626709,16.382221221923828
11/8/18,nodal,5,-16.838802337646484,15.305541038513184
11/8/18,russia,0,-15.4537935256958,15.160097122192383
11/8/18,coolant,16,-17.934661865234375,17.046527862548828
11/8/18,sfr,15,-18.72515106201172,15.011058807373047
11/8/18,nuclear_trade,1,-17.0599422454834,15.068032264709473
11/8/18,glencore,7,-16.583576202392578,14.6825532913208
11/8/18,nikken,15,-18.488887786865234,14.635272979736328
11/8/18,fabrication,16,-17.4555721282959,16.933128356933594
11/8/18,oman,0,-15.845720291137695,14.52898120880127
11/8/18,rmi,4,-17.114164352416992,15.510003089904785
11/8/18,fennovoima,-1,-17.61345672607422,15.299365997314453
11/8/18,jsc,11,-17.077545166015625,14.269402503967285
11/8/18,soes,5,-16.09506607055664,15.57884693145752
11/8/18,attract,5,-15.473480224609375,16.11058235168457
11/8/18,kajima,-1,-18.349529266357422,14.766493797302246
11/8/18,powerplants,-1,-18.282712936401367,15.405532836914062
11/8/18,cnsc,5,-16.712085723876953,15.30041790008545
11/8/18,naval,-1,-15.81436538696289,16.266769409179688
11/8/18,kazatomprom,7,-16.56814193725586,14.963473320007324
11/8/18,flin,7,-18.249629974365234,15.597707748413086
11/8/18,gnf,8,-17.626035690307617,15.678235054016113
11/8/18,barrick,7,-16.500598907470703,14.837857246398926
11/8/18,generation_iv,-1,-18.211610794067383,15.950065612792969
11/8/18,reactor_containment,-1,-18.16343116760254,16.34056854248047
11/8/18,taxonomy,-1,-18.295330047607422,16.058176040649414
11/8/18,atomic_energy,3,-16.347566604614258,15.832114219665527
11/8/18,superfund,8,-17.206880569458008,16.364364624023438
11/8/18,framework_agreement,5,-16.000986099243164,14.936321258544922
11/8/18,kamalvandi,15,-18.96845054626465,15.328314781188965
11/8/18,generation,2,-16.091747283935547,16.89118766784668
11/8/18,policy,5,-15.855948448181152,15.930906295776367
11/8/18,deposit,7,-16.715452194213867,16.841949462890625
11/8/18,stmd,15,-18.946956634521484,14.877601623535156
